student_number,student_id,rdm_condition,condition_assignment,initial_school_id,initial_teacher_id,initial_teacher_class,initial_section_number,final_school_id,final_teacher_id,final_teacher_class,final_section_number,courseName,movement,KEEP,student_raceEthnicityFed,student_hispanicEthnicity,FEMALE,MALE,LevelTested,ScaleScore,PerformanceLevel,EIP,EL_PARENT_DENIED,ESOL_C,ESOL_FORMER,ESOL,GIFTED,IEP,IST,LEPM1,LEPM2,LEPM3,LEPM4,SECTION504,SST,IN5,AbsentDays5,PresentDays5,UnexcusedDays5,MOBILE5,G5SCHOOL,G5SCHOOL2,G5SCHOOL3,MEMBERSHIPDAYS5,ADM5,ADA5,Absencesavg.Daily5,PercentInAttendance5,IN6,AbsentDays6,PresentDays6,UnexcusedDays6,MOBILE6,G6SCHOOL,G6SCHOOL2,G6SCHOOL3,MEMBERSHIPDAYS6,ADM6,ADA6,Absencesavg.Daily6,PercentInAttendance6,userID,xref,o_total_multimedia_tasks,o_total_multiple_choice_tasks,o_total_goal_state_tasks,o_total_canvas_tasks,o_total_line_it_up_tasks,o_total_hot_spot_tasks,o_game_best_step,o_completed_best_step,o_worlds_attempted,o_worlds_cleared,o_worlds_completed,o_avg_time_session,o_avg_problem_session,o_avg_completion_session,o_seen,o_tried,o_num_visit,o_total_autogradable,o_distinct_completed,o_percentage_completed,o_total_completed,o_total_finished,o_total_correct,o_first_completed,o_percent_first_completed,o_total_goback,o_avg_gobacks,o_percent_gobacks,o_distinct_reset,o_total_reset,o_avg_resets,o_percentage_reset,o_num_attempts,o_avg_attempts,o_percent_attempts_completed,o_use_hint,o_percentage_hint,o_clover_highest,o_avg_clover_highest,o_clover_first,o_avg_clover_first,o_clover_last,o_avg_clover_last,o_time_interaction,o_time_interaction_in_min,o_avg_time_problem_in_min,o_avg_time_per_step,o_time_first,o_avg_time_first,o_avg_time_interaction_first,o_avg_time_interaction_first_percent,o_time_last,o_avg_time_last,o_avg_time_interaction_last,o_avg_time_interaction_last_percent,o_interaction_step_first,o_percent_interaction_step_first,o_interaction_step_last,o_percent_interaction_step_last,o_user_total_step,o_user_step_first,o_avg_first_efficiency,o_avg_first_more_step,o_user_last_step,o_avg_last_efficiency,o_avg_last_more_step,o_error,o_percent_error,o_total_error,o_avg_total_error,o_first_error,o_avg_first_error,o_last_error,o_avg_last_error,o_keypad_error,o_first_keypad_error,o_last_keypad_error,o_shaking_error,o_first_shaking_error,o_last_shaking_error,o_snapping_error,o_first_snapping_error,o_last_snapping_error
149007,F7S0104-308,FH2T,FH2T,S01,F7T0104,F7T0104-3,26,S01,F7T0104,F7T0104-3,26,Mathematics,INPERSON,1,4,N,0,1,Grade 5,516,Developing Learner,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,179,0,1,BIG CREEK,,,179,1,1,0,100,1,2.34,175.66,2.11,1,DMS,,,178,1,0.99,0.01,98.69,2299,99ada281-cf6a-0138-7720-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,203,7.00,4.00,1.00,1164895.21,24,13.71,84.00,81.00,121.00,252.00,81.00,0.32,96.00,81.00,81.00,52.00,0.64,13.00,N/A,0.16,31.00,115.00,1.37,0.37,235.00,2.8,0.41,7.00,0.08,237.00,2.82,152.00,1.81,237.00,2.82,8154269.00,135.90,1.62,11749.67,2714756.50,33515.51,19551.01,0.53,2535095.00,31297.47,15547.07,0.39,64.00,0.79,62.00,0.77,694.00,0.00,0.98,0.1,211.00,0.98,0.1,37.00,0.44,340.00,4.05,51.00,0.61,42.00,0.52,24.00,14.00,10.00,148.00,19.00,14.00,166.00,18.00,18.00
163722,F7S0104-406,FH2T,FH2T,S01,F7T0104,F7T0104-3,26,S01,F7T0104,F7T0104-3,26,Mathematics,INPERSON,1,6,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.05,161.95,8.75,1,DMS,,,178,1,0.91,0.05,90.98,2901,9b4e5a31-cf6a-0138-7728-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,230,8.00,5.00,1.00,1270146.67,23.25,15.5,92.00,92.00,108.00,252.00,90.00,0.36,93.00,90.00,90.00,66.00,0.73,2.00,N/A,0.02,25.00,82.00,0.89,0.27,196.00,2.13,0.47,5.00,0.05,233.00,2.53,177.00,1.92,233.00,2.53,7620882.00,127.01,1.38,9271.15,2395906.00,26042.46,7711.35,0.39,2113277.00,23480.86,6319.56,0.35,74.00,0.8,78.00,0.87,822.00,0.00,0.9,0.45,290.00,0.88,0.67,42.00,0.46,459.00,4.99,124.00,1.35,66.00,0.73,95.00,23.00,9.00,216.00,56.00,23.00,148.00,45.00,34.00
119625,F7S0104-208,FH2T,FH2T,S01,F7T0104,F7T0104-3,26,S01,F7T0104,F7T0104-3,26,Mathematics,INPERSON,1,6,N,1,0,Grade 5,534,Proficient Learner,0,0,0,0,0,0,0,0,0,0,,,0,0,1,5,174,2,1,BIG CREEK,,,179,1,0.97,0.01,97.21,1,6.1,171.9,1.44,1,DMS,,,178,1,0.97,0.01,96.57,2900,94c253b1-cf6a-0138-7707-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,471,9.00,7.00,3.00,1385027.93,20,20,135.00,135.00,159.00,252.00,132.00,0.52,140.00,132.00,132.00,90.00,0.68,6.00,N/A,0.05,42.00,140.00,1.04,0.31,304.00,2.25,0.46,14.00,0.10,352.00,2.61,255.00,1.89,352.00,2.61,9695197.00,161.59,1.2,8862.15,4641643.50,34382.54,13788.67,0.47,4343971.00,32908.87,10076.34,0.37,103.00,0.76,110.00,0.83,1094.00,0.00,0.96,0.24,550.00,0.94,0.6,60.00,0.44,281.00,2.08,119.00,0.88,87.00,0.66,25.00,12.00,14.00,128.00,58.00,34.00,128.00,49.00,39.00
118785,F7S0104-204,FH2T,FH2T,S01,F7T0104,F7T0104-4,27,S01,F7T0104,F7T0104-4,27,Mathematics,INPERSON,1,6,N,1,0,Grade 5,512,Developing Learner,0,0,0,0,0,0,0,0,0,0,,,1,0,1,5.52,173.48,2.76,1,BRANDYWYNE,,,179,1,0.97,0.02,96.92,1,11.08,166.92,5.91,1,DMS,,,178,1,0.94,0.03,93.78,1920,93dc8791-cf6a-0138-7702-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,239,7.00,6.00,2.00,1137715.67,24.25,16.17,99.00,99.00,117.00,252.00,96.00,0.38,97.00,96.00,96.00,77.00,0.8,1.00,N/A,0.01,21.00,58.00,0.59,0.21,180.00,1.82,0.54,14.00,0.14,255.00,2.58,207.00,2.09,254.00,2.57,6826296.00,113.77,1.15,13517.42,3410758.50,34452.11,13431.06,0.45,2970417.00,30941.84,11426.33,0.39,75.00,0.76,76.00,0.79,505.00,0.00,0.89,0.51,291.00,0.89,0.54,48.00,0.48,294.00,2.97,130.00,1.31,96.00,1,52.00,35.00,20.00,125.00,41.00,23.00,117.00,54.00,53.00
157015,F7S0104-402,FH2T,FH2T,S01,F7T0104,F7T0104-4,27,S01,F7T0104,F7T0104-4,27,Mathematics,INPERSON,1,6,N,0,1,Grade 5,458,Beginning Learner,0,0,0,0,0,0,0,0,0,0,,,0,0,1,6,173,6,1,MIDWAY,,,179,1,0.97,0.03,96.65,1,0.34,176.66,0.34,1,DMS,,,177,0.99,0.99,0,99.81,1917,9a5a3630-cf6a-0138-7724-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,267,7.00,6.00,3.00,1278058,15.25,15.25,106.00,104.00,167.00,252.00,102.00,0.40,122.00,102.00,102.00,76.00,0.75,15.00,N/A,0.15,32.00,100.00,0.94,0.30,268.00,2.53,0.46,6.00,0.06,298.00,2.81,213.00,2.01,297.00,2.8,10224467.00,170.41,1.61,13724.12,3378764.00,32488.12,15844.4,0.5,2683979.00,26313.52,11095.85,0.38,71.00,0.68,72.00,0.71,745.00,0.00,0.94,0.33,282.00,0.98,0.15,59.00,0.56,473.00,4.46,114.00,1.08,100.00,0.98,86.00,22.00,18.00,144.00,33.00,18.00,240.00,59.00,64.00
164111,F7S0104-407,FH2T,FH2T,S01,F7T0104,F7T0104-4,27,S01,F7T0104,F7T0104-4,27,Mathematics,INPERSON,1,1,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.6,172.4,5.6,1,DMS,,,178,1,0.97,0.03,96.85,1918,9b8b6330-cf6a-0138-772a-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,329,8.00,7.00,5.00,1373090.14,17.71,17.71,121.00,120.00,144.00,252.00,119.00,0.47,124.00,119.00,119.00,74.00,0.62,5.00,N/A,0.04,46.00,110.00,0.91,0.38,258.00,2.13,0.48,17.00,0.14,311.00,2.57,204.00,1.69,310.00,2.56,9611634.00,160.19,1.32,13614.21,4575298.00,38127.48,15923.03,0.44,4183607.00,35156.36,7084.61,0.31,83.00,0.69,89.00,0.75,706.00,0.00,0.95,0.38,405.00,0.9,0.64,74.00,0.61,439.00,3.63,223.00,1.84,222.00,1.87,89.00,42.00,62.00,235.00,119.00,101.00,115.00,62.00,59.00
115251,F7S0104-104,FH2T,FH2T,S01,F7T0104,F7T0104-4,27,S01,F7T0104,F7T0104-4,27,Mathematics,INPERSON,1,6,N,0,1,Grade 5,561,Proficient Learner,0,0,0,0,0,0,0,0,0,0,,,0,0,1,12,167,11,1,BIG CREEK,,,179,1,0.93,0.06,93.3,1,4.84,173.16,2.77,1,DMS,,,178,1,0.97,0.02,97.28,1919,908fa681-cf6a-0138-76f4-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,257,8.00,7.00,1.00,1487367.36,21.8,15.57,104.00,104.00,119.00,252.00,103.00,0.41,109.00,103.00,103.00,72.00,0.7,5.00,N/A,0.05,32.00,112.00,1.08,0.31,237.00,2.28,0.46,18.00,0.17,278.00,2.67,202.00,1.94,278.00,2.67,10411574.50,173.53,1.67,14747.27,3884765.50,37353.51,13079.84,0.48,3290059.00,31942.32,10069.31,0.39,75.00,0.72,78.00,0.76,706.00,0.00,0.92,0.31,305.00,0.9,0.47,49.00,0.47,435.00,4.18,131.00,1.26,96.00,0.93,55.00,26.00,15.00,253.00,75.00,56.00,125.00,30.00,25.00
163483,F7S0104-405,FH2T,FH2T,S01,F7T0104,F7T0104-4,27,S01,F7T0104,F7T0104-4,27,Mathematics,INPERSON,1,6,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.06,176.94,0.21,1,DMS,,,178,1,0.99,0,99.4,1921,9b15be01-cf6a-0138-7727-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,475,9.00,8.00,8.00,1457588.63,19.88,19.88,151.00,151.00,186.00,252.00,150.00,0.60,159.00,150.00,150.00,102.00,0.68,7.00,N/A,0.05,47.00,106.00,0.7,0.31,300.00,1.99,0.53,12.00,0.08,412.00,2.73,286.00,1.89,412.00,2.73,11660712.50,194.35,1.29,12133.94,6279663.50,41587.18,22688.54,0.5,4778136.00,31854.24,14773.27,0.39,112.00,0.74,111.00,0.74,961.00,0.00,0.94,0.29,532.00,0.94,0.38,78.00,0.52,500.00,3.31,255.00,1.69,152.00,1.01,159.00,84.00,48.00,211.00,118.00,53.00,130.00,53.00,51.00
136769,F7S0805-212,FH2T,FH2T,S08,F7T0805,F7T0805-1,6,S08,F7T0805,F7T0805-1,6,Accelerated Mathematics,INPERSON,1,3,N,0,1,Grade 5,599,Distinguished Learner,0,0,0,0,0,0,0,0,0,0,,,0,0,1,4,175,3,1,JOHNS CREEK,,,179,1,0.98,0.02,97.77,1,2.87,175.13,0.82,1,RMS,,,178,1,0.98,0,98.39,1854,3d4649c0-cf6c-0138-8325-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,638,12.00,11.00,7.00,1663023.19,27.88,27.88,193.00,193.00,252.00,252.00,192.00,0.76,223.00,192.00,192.00,119.00,0.62,27.00,N/A,0.14,76.00,241.00,1.25,0.39,503.00,2.61,0.44,6.00,0.03,524.00,2.72,327.00,1.69,523.00,2.71,12404189.50,206.74,1.07,6841.8,5388031.00,27917.26,12424.42,0.47,4586230.00,23886.61,8253.58,0.33,122.00,0.63,125.00,0.65,1813.00,0.00,0.93,0.37,725.00,0.95,0.45,127.00,0.66,985.00,5.1,327.00,1.69,292.00,1.52,118.00,49.00,60.00,653.00,210.00,164.00,213.00,67.00,68.00
137145,F7S0805-213,FH2T,FH2T,S08,F7T0805,F7T0805-1,6,S08,F7T0805,F7T0805-1,6,Accelerated Mathematics,INPERSON,1,6,N,0,1,Grade 5,725,Distinguished Learner,0,0,0,0,0,1,0,0,0,0,,,0,0,1,6,173,3,1,DAVES CREEK,,,179,1,0.97,0.02,96.65,1,1,177,0.16,1,RMS,,,178,1,0.99,0,99.44,1853,3d90e940-cf6c-0138-8327-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,55,2.00,1.00,0.00,587062.88,3.86,3.38,27.00,26.00,41.00,252.00,25.00,0.10,27.00,25.00,25.00,22.00,0.88,2.00,N/A,0.08,1.00,1.00,0.04,0.04,44.00,1.63,0.61,0.00,0.00,74.00,2.74,65.00,2.41,74.00,2.74,4115166.50,68.59,2.54,58788.09,1956759.50,75259.98,59391,0.53,2109762.00,84390.48,72587.56,0.56,18.00,0.69,16.00,0.64,70.00,0.00,0.99,0.05,56.00,0.99,0.04,13.00,0.48,24.00,0.89,21.00,0.78,17.00,0.68,2.00,2.00,2.00,9.00,7.00,6.00,13.00,12.00,9.00
144505,F7S0805-215,FH2T,FH2T,S08,F7T0805,F7T0805-1,6,S08,F7T0805,F7T0805-1,6,Accelerated Mathematics,INPERSON,1,4,N,1,0,Grade 5,630,Distinguished Learner,0,0,0,0,0,1,0,0,0,0,,,0,0,1,2,177,0,1,JOHNS CREEK,,,179,1,0.99,0,98.88,1,1.75,176.25,0.82,1,RMS,,,178,1,0.99,0,99.02,1860,3e02c0c0-cf6c-0138-832b-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,572,10.00,9.00,8.00,1572200.83,24,24,172.00,172.00,254.00,252.00,171.00,0.68,216.00,171.00,171.00,129.00,0.75,33.00,N/A,0.19,46.00,182.00,1.06,0.27,457.00,2.66,0.47,2.00,0.01,475.00,2.76,361.00,2.1,475.00,2.76,13549812.00,225.83,1.31,10022.05,6733739.50,39149.65,14508.98,0.46,5163506.00,30195.94,8641.44,0.37,132.00,0.77,134.00,0.78,1352.00,0.00,0.95,0.33,655.00,0.95,0.49,79.00,0.46,434.00,2.52,210.00,1.22,150.00,0.88,54.00,48.00,44.00,211.00,113.00,63.00,169.00,49.00,43.00
155552,F7S0805-304,FH2T,FH2T,S08,F7T0805,F7T0805-1,6,S08,F7T0805,F7T0805-1,6,Accelerated Mathematics,INPERSON,1,3,N,0,1,Grade 5,678,Distinguished Learner,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,179,0,1,JOHNS CREEK,,,179,1,1,0,100,1,0,178,0,1,RMS,,,178,1,1,0,100,1784,3eecffb0-cf6c-0138-8333-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,712,14.00,14.00,1.00,1243638.83,24.67,24.67,201.00,201.00,241.00,252.00,201.00,0.80,222.00,201.00,201.00,147.00,0.73,15.00,N/A,0.07,55.00,124.00,0.62,0.27,376.00,1.87,0.59,11.00,0.05,557.00,2.77,414.00,2.06,553.00,2.75,11192753.00,186.55,0.93,9265.52,5609244.00,27906.69,12242.44,0.51,5015732.00,24953.89,8125.93,0.38,172.00,0.86,178.00,0.89,1208.00,0.00,0.96,0.24,781.00,0.94,0.34,81.00,0.40,319.00,1.59,163.00,0.81,171.00,0.85,54.00,40.00,45.00,152.00,74.00,81.00,113.00,49.00,45.00
169196,F7S0805-319,FH2T,FH2T,S08,F7T0805,F7T0805-1,6,S08,F7T0805,F7T0805-1,6,Accelerated Mathematics,INPERSON,1,6,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2896,42659b60-cf6c-0138-834f-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,190,6.00,5.00,1.00,1122647.61,22.5,10,84.00,84.00,102.00,252.00,83.00,0.33,90.00,83.00,83.00,67.00,0.81,6.00,N/A,0.07,16.00,28.00,0.33,0.19,136.00,1.62,0.66,1.00,0.01,239.00,2.85,191.00,2.27,239.00,2.85,10103832.50,168.40,2,32075.66,2322675.00,27650.89,12697.1,0.52,2207651.00,26598.2,14326.65,0.47,68.00,0.81,69.00,0.83,315.00,0.00,0.95,0.18,204.00,0.96,0.17,33.00,0.39,208.00,2.48,113.00,1.35,86.00,1.04,83.00,37.00,21.00,56.00,40.00,31.00,69.00,36.00,34.00
119635,F7S0805-117,FH2T,FH2T,S08,F7T0805,F7T0805-1,6,S08,F7T0805,F7T0805-1,6,Accelerated Mathematics,INPERSON,1,7,N,1,0,Grade 5,617,Distinguished Learner,0,0,0,0,0,1,0,0,0,0,,,0,0,1,1,178,0,1,JOHNS CREEK,,,179,1,0.99,0,99.44,1,0.11,177.89,0,1,RMS,,,178,1,1,0,99.94,2679,3a136b60-cf6c-0138-8309-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,814,14.00,13.00,6.00,1673023.28,37,37,232.00,229.00,402.00,252.00,226.00,0.90,333.00,226.00,226.00,174.00,0.77,74.00,N/A,0.33,68.00,178.00,0.77,0.29,598.00,2.58,0.56,18.00,0.08,640.00,2.76,491.00,2.12,635.00,2.74,13857214.50,230.95,1,7351.31,5218390.00,22787.73,9270.88,0.45,4687185.00,20739.76,5847,0.36,193.00,0.84,192.00,0.85,1885.00,0.00,0.95,0.27,882.00,0.96,0.3,96.00,0.41,334.00,1.44,122.00,0.53,106.00,0.47,44.00,27.00,31.00,114.00,41.00,24.00,176.00,54.00,51.00
156562,F7S0805-306,FH2T,FH2T,S08,F7T0805,F7T0805-1,6,S08,F7T0805,F7T0805-1,6,Accelerated Mathematics,INPERSON,1,6,N,1,0,Grade 5,678,Distinguished Learner,0,0,0,0,0,0,0,0,0,0,,,0,0,1,4,175,2,1,JOHNS CREEK,,,179,1,0.98,0.01,97.77,1,3.23,174.77,0.71,1,RMS,,,178,1,0.98,0,98.19,2553,3f6259c0-cf6c-0138-8337-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,521,11.00,9.00,3.00,982404.5,29.38,26.11,169.00,166.00,268.00,252.00,164.00,0.65,235.00,164.00,164.00,133.00,0.81,68.00,N/A,0.41,43.00,117.00,0.69,0.25,395.00,2.34,0.59,25.00,0.15,447.00,2.64,360.00,2.13,444.00,2.63,8841643.00,147.36,0.87,6827.52,3840715.50,23136.84,8542.98,0.44,3205031.00,19542.87,7086.96,0.39,144.00,0.87,143.00,0.87,1295.00,0.00,0.92,0.38,600.00,0.92,0.48,54.00,0.32,258.00,1.53,112.00,0.66,62.00,0.38,64.00,34.00,8.00,66.00,32.00,19.00,128.00,46.00,35.00
127580,F7S0805-209,FH2T,FH2T,S08,F7T0805,F7T0805-2,7,S08,F7T0805,F7T0805-2,7,Mathematics,INPERSON,1,6,N,1,0,Grade 5,566,Proficient Learner,0,0,0,0,0,0,0,0,0,0,,,0,0,1,10,169,3,1,SETTLES BRIDGE,,,179,1,0.94,0.02,94.41,1,9.25,168.75,5.68,1,RMS,,,178,1,0.95,0.03,94.8,1878,3c99b1a0-cf6c-0138-831f-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,200,5.00,4.00,4.00,1105515.72,10.78,10.78,83.00,83.00,108.00,252.00,82.00,0.33,97.00,82.00,82.00,55.00,0.67,15.00,N/A,0.18,28.00,57.00,0.69,0.34,186.00,2.24,0.52,2.00,0.02,219.00,2.64,153.00,1.84,219.00,2.64,8757607.50,145.96,1.76,20901.21,3966386.00,47787.78,21575.12,0.53,3041093.00,37086.5,15583.8,0.39,62.00,0.75,64.00,0.78,419.00,0.00,0.91,0.35,239.00,0.88,0.48,32.00,0.39,184.00,2.22,93.00,1.12,56.00,0.68,59.00,27.00,13.00,81.00,39.00,21.00,44.00,27.00,22.00
151253,F7S0805-303,FH2T,FH2T,S08,F7T0805,F7T0805-2,7,S08,F7T0805,F7T0805-2,7,Mathematics,INPERSON,1,3,N,1,0,Grade 5,432,Beginning Learner,0,0,0,0,0,0,0,0,0,0,,,0,0,1,6,173,3,1,SETTLES BRIDGE,,,179,1,0.97,0.02,96.65,1,0.82,177.18,0,1,RMS,,,178,1,1,0,99.54,1879,3eafce10-cf6c-0138-8331-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,129,3.00,3.00,2.00,1512578.17,7.88,7,50.00,50.00,80.00,252.00,50.00,0.20,63.00,50.00,50.00,30.00,0.6,13.00,N/A,0.26,21.00,150.00,3,0.42,234.00,4.68,0.27,6.00,0.12,125.00,2.5,78.00,1.56,122.00,2.44,13613207.00,226.89,4.54,28539.22,2944408.50,58888.17,17266.56,0.4,2413510.00,48270.2,9475.78,0.28,39.00,0.78,32.00,0.64,477.00,0.00,0.88,0.7,183.00,0.82,1.08,36.00,0.72,511.00,10.22,185.00,3.7,107.00,2.14,145.00,19.00,46.00,159.00,77.00,28.00,201.00,88.00,33.00
163205,F7S0805-315,FH2T,FH2T,S08,F7T0805,F7T0805-2,7,S08,F7T0805,F7T0805-2,7,Mathematics,INPERSON,1,6,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.82,175.18,0.23,1,RMS,,,178,1,0.98,0,98.42,2015,417e1bb1-cf6c-0138-8347-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,124,5.00,4.00,0.00,863589.17,22.67,22.67,60.00,60.00,74.00,252.00,59.00,0.23,68.00,59.00,59.00,47.00,0.8,6.00,N/A,0.1,11.00,29.00,0.48,0.18,106.00,1.77,0.64,1.00,0.02,169.00,2.82,134.00,2.23,169.00,2.82,2290769.00,38.18,0.64,10654.74,1732631.00,28877.18,14343.22,0.51,1327075.00,22492.8,10684.83,0.43,45.00,0.75,45.00,0.76,215.00,0.00,0.94,0.21,132.00,0.96,0.14,32.00,0.53,80.00,1.33,58.00,0.97,52.00,0.88,21.00,21.00,12.00,40.00,25.00,29.00,19.00,12.00,11.00
134005,F7S0805-211,FH2T,FH2T,S08,F7T0805,F7T0805-2,7,S08,F7T0805,F7T0805-2,7,Mathematics,INPERSON,1,6,N,0,1,Grade 5,550,Proficient Learner,0,0,0,0,0,0,0,0,0,0,,,0,0,1,5,174,1,1,SHARON,,,179,1,0.97,0.01,97.21,1,7.85,170.15,2.59,1,RMS,,,178,1,0.96,0.01,95.59,2017,3d0e9680-cf6c-0138-8323-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,19,1.00,0.00,0.00,316211.75,9,4.5,10.00,10.00,13.00,252.00,9.00,0.04,9.00,9.00,9.00,8.00,0.89,0.00,N/A,0,3.00,6.00,0.6,0.30,18.00,1.8,0.5,2.00,0.20,24.00,2.4,22.00,2.2,24.00,2.4,632424.00,10.54,1.05,21807.72,543821.50,54382.15,38693,0.64,509686.00,56631.78,40798.22,0.6,6.00,0.6,6.00,0.67,29.00,0.00,0.93,0.25,22.00,0.9,0.33,6.00,0.60,12.00,1.2,10.00,1,6.00,0.67,0.00,0.00,0.00,5.00,5.00,2.00,7.00,5.00,4.00
149889,F7S0805-302,FH2T,FH2T,S08,F7T0805,F7T0805-2,7,S08,F7T0805,F7T0805-2,7,Mathematics,INPERSON,1,3,N,0,1,Grade 5,505,Developing Learner,0,0,0,0,1,0,0,0,0,0,,,0,0,1,0,179,0,1,SETTLES BRIDGE,,,179,1,1,0,100,1,2.04,175.96,0.68,1,RMS,,,178,1,0.99,0,98.85,1802,3e781ad0-cf6c-0138-832f-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,205,7.00,6.00,0.00,1102243.58,15.5,15.5,90.00,89.00,106.00,252.00,87.00,0.35,93.00,87.00,87.00,63.00,0.72,6.00,N/A,0.07,23.00,56.00,0.62,0.26,164.00,1.82,0.57,10.00,0.11,242.00,2.69,172.00,1.91,241.00,2.68,6613464.00,110.22,1.22,16169.84,3095301.50,34778.67,10373.73,0.48,2536423.00,29154.29,8088.74,0.42,70.00,0.79,71.00,0.82,409.00,0.00,0.91,0.3,230.00,0.92,0.29,46.00,0.51,264.00,2.93,97.00,1.08,99.00,1.14,111.00,27.00,38.00,76.00,27.00,20.00,76.00,42.00,41.00
118486,F7S0805-103,FH2T,FH2T,S08,F7T0805,F7T0805-2,7,S08,F7T0805,F7T0805-2,7,Mathematics,INPERSON,1,6,N,1,0,Grade 5,561,Proficient Learner,0,0,0,0,0,0,0,0,0,0,,,0,0,1,4,175,1,1,SETTLES BRIDGE,,,179,1,0.98,0.01,97.77,1,4.27,173.73,3.55,1,RMS,,,178,1,0.98,0.02,97.6,1873,36dbf921-cf6c-0138-82ee-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,111,4.00,3.00,0.00,786452.5,25.5,25.5,51.00,51.00,53.00,252.00,51.00,0.20,51.00,51.00,51.00,41.00,0.8,0.00,N/A,0,10.00,13.00,0.25,0.20,69.00,1.35,0.74,2.00,0.04,135.00,2.65,112.00,2.2,135.00,2.65,1572905.50,26.22,0.51,10213.67,1216634.00,23855.57,9036.78,0.42,1172280.00,22985.88,7535.88,0.36,32.00,0.63,31.00,0.61,154.00,0.00,0.89,0.37,134.00,0.87,0.45,32.00,0.63,88.00,1.73,70.00,1.37,56.00,1.1,7.00,6.00,5.00,26.00,24.00,15.00,54.00,39.00,36.00
119077,F7S0805-112,FH2T,FH2T,S08,F7T0805,F7T0805-2,7,S08,F7T0804,F7T0804-1,1,Mathematics,INPERSON,1,6,N,0,1,Grade 5,607,Distinguished Learner,0,0,0,0,0,0,1,1,0,0,,,0,0,1,3,176,0,1,JOHNS CREEK,,,179,1,0.98,0,98.32,1,1.86,176.14,0.82,1,RMS,,,178,1,0.99,0,98.96,1866,38e3e450-cf6c-0138-82ff-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,262,8.00,7.00,0.00,1200270.33,26.75,17.83,106.00,106.00,120.00,252.00,104.00,0.41,107.00,104.00,104.00,84.00,0.81,3.00,N/A,0.03,23.00,65.00,0.61,0.22,191.00,1.8,0.56,24.00,0.23,286.00,2.7,230.00,2.17,286.00,2.7,7201624.00,120.03,1.13,12701.28,3188483.50,30080.03,9971.72,0.43,2379936.00,22884,8847.84,0.39,82.00,0.77,80.00,0.77,567.00,0.00,0.93,0.44,303.00,0.93,0.39,48.00,0.45,402.00,3.79,153.00,1.44,91.00,0.88,25.00,17.00,13.00,288.00,90.00,35.00,89.00,46.00,43.00
